id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
9248,570024174162485251,0,2015-02-23 16:55:28 -0800,Southeastern United States,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,US Airways,-1
9249,570023602793238528,0,2015-02-23 16:53:12 -0800,,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone,US Airways,-1
9253,570021485466685440,0,2015-02-23 16:44:47 -0800,"Florida Raised, NYC Based ","Too little, too Late Flight. You suck RT @USAirways: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options.",US Airways,-1
9255,570020147827752961,0,2015-02-23 16:39:28 -0800,BTR/DCA/IAD/MSY - etc,"@USAirways should, but didn’t.",US Airways,-1
9259,570019459244691456,1,2015-02-23 16:36:44 -0800,,@USAirways i have been patient.. especially the first time. i will never fly with you again,US Airways,-1
9261,570018892031991808,0,2015-02-23 16:34:28 -0800,"Las Vegas, NV",@USAirways I just want to be heard and to discuss the many issues on my trip,US Airways,-1
9262,570018836239364096,1,2015-02-23 16:34:15 -0800,,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.,US Airways,-1
9265,570015794387685376,0,2015-02-23 16:22:10 -0800,NY,@USAirways yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?,US Airways,-1
9266,570015715530395648,0,2015-02-23 16:21:51 -0800,New Mexico,@USAirways I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs,US Airways,-1
9268,570015373447159808,0,2015-02-23 16:20:30 -0800,"Las Vegas, NV",@USAirways 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@usairways.com unmonitored. BAD,US Airways,-1
9269,570015223408668672,0,2015-02-23 16:19:54 -0800,,@USAirways Thanks! Sent you DM re: baggage issues.,US Airways,1
9270,570013961808187393,1,2015-02-23 16:14:53 -0800,,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them.",US Airways,-1
9271,570013535696232449,0,2015-02-23 16:13:11 -0800,BTR/DCA/IAD/MSY - etc,@USAirways and yet the Flight Attendant argued with me over Exec Plat benefits...,US Airways,-1
9272,570013472093642752,0,2015-02-23 16:12:56 -0800,,@USAirways please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4,US Airways,-1
9276,570012047917907969,0,2015-02-23 16:07:17 -0800,Rhode Island,"@USAirways Yes, ground crew finally showed up so plane could depart very Late Flight.",US Airways,-1
9277,570011533205336064,0,2015-02-23 16:05:14 -0800,"philadephia, pa","@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?",US Airways,-1
9285,570007297927221249,1,2015-02-23 15:48:24 -0800,"Las Vegas, NV",@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,US Airways,-1
9286,570005034340974592,0,2015-02-23 15:39:25 -0800,,@USAirways customer service at its best! Rachel S.  took great care of us at the PHX airport. http://t.co/HG7vEqhGHy,US Airways,1
9288,570004421352001536,0,2015-02-23 15:36:58 -0800,,@USAirways  I will never fly us airways again.,US Airways,-1
9289,570003343222964224,1,2015-02-23 15:32:41 -0800,,@USAirways strikes again--Late Flight crew #3/4 for the trip and maintenance #2/4.  Worth the extra $200/trip for less hassle and fewer delays,US Airways,-1
9292,570001064424026112,0,2015-02-23 15:23:38 -0800,at the rink,"@USAirways yes, thanks but took forever",US Airways,-1
9297,569997350493663233,0,2015-02-23 15:08:53 -0800,"Denver, CO",@USAirways 24 hrs of traveling and this just welcomes u back home to the US. 4 hr layover and I get to watch it going to wrong destination.,US Airways,-1
9299,569993444342534144,1,2015-02-23 14:53:21 -0800,,@USAirways I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.,US Airways,-1
9301,569992662779961344,0,2015-02-23 14:50:15 -0800,"Florida Raised, NYC Based ",.@USAirways Have you just given up?,US Airways,-1
9302,569992620744708096,1,2015-02-23 14:50:05 -0800,"Florida Raised, NYC Based ",.@USAirways and then you said I could move my Thursday flight for free if I CALL A NUMBER. And then you HANG UP ON ME.,US Airways,-1
9305,569992362728005632,0,2015-02-23 14:49:03 -0800,"Philadelphia, PA USA",Great management of @USAirways twitter account. Thank you.,US Airways,1
9306,569992234801737728,0,2015-02-23 14:48:33 -0800,,@USAirways why is it impossible to change / buy preferred seats via your app?,US Airways,-1
9314,569987511830904832,0,2015-02-23 14:29:47 -0800,The Shire,@USAirways IT HAS BEEN FOUND THANK YOU,US Airways,1
9318,569986344484794369,0,2015-02-23 14:25:09 -0800,NY,@USAirways your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,US Airways,-1
9319,569985838689456128,0,2015-02-23 14:23:08 -0800,NYC,"@USAirways do you operate ANY flights without maintenance issues? Flights in/out of DCA Cancelled Flighted, this is getting old. Update fleet pls!",US Airways,-1
9320,569985813712392194,0,2015-02-23 14:23:02 -0800,,@USAirways And you took away my 1st class seat.  Love being a Chairman Preferred and assigned row 24 seat B middle seat,US Airways,-1
9321,569985760482365440,0,2015-02-23 14:22:49 -0800,BTR/DCA/IAD/MSY - etc,@USAirways patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.,US Airways,-1
9322,569985288992264192,0,2015-02-23 14:20:57 -0800,Does it really matter,@USAirways PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE 2 PARK ON TIME PLANES W A 2 HR LAYOVER N B ABLE 2 MAKE UR CONNECTION! #seriously,US Airways,-1
9323,569985270415818752,0,2015-02-23 14:20:52 -0800,"Brooklyn, NY",@USAirways I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,US Airways,-1
9325,569984789798899712,0,2015-02-23 14:18:58 -0800,Washington D.C.,@USAirways THANK YOU for resolving the issue. On direct flight to sfo from @united,US Airways,1
9326,569984789673078785,0,2015-02-23 14:18:58 -0800,TLH,@USAirways would help if you flew bigger planes into TLH. All my team mates made it to the training but me.,US Airways,-1
9328,569984162377003008,0,2015-02-23 14:16:28 -0800,"Miami, Florida, USA",@USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,US Airways,-1
9333,569980923179094016,0,2015-02-23 14:03:36 -0800,,@USAirways I'll check it out when I get to the airport. Thanks.,US Airways,1
9334,569980771424976896,0,2015-02-23 14:03:00 -0800,Washington D.C.,@USAirways ticket counter people here are not helping and just want to charge more money even after this horrible day.,US Airways,-1
9335,569980561344897024,0,2015-02-23 14:02:10 -0800,Washington D.C.,@USAirways - HA! flight to CTL delayed! Going to miss connection. Can you please transfer me to another airline asap? http://t.co/1XdLbiBClP,US Airways,-1
9336,569978187465166848,0,2015-02-23 13:52:44 -0800,"Spokane, Washington","@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.",US Airways,1
9338,569976848786034688,0,2015-02-23 13:47:25 -0800,Cali native now in Charlotte,@USAirways I have to fly back to Charlotte out of a different airport. You guys are not very flexible like other airlines.,US Airways,-1
9339,569976124278640640,0,2015-02-23 13:44:32 -0800,BTR/DCA/IAD/MSY - etc,"@USAirways I checked in ""Standby for 1st Class"" only to find I am ""not on the list"". This merger is a pain.",US Airways,-1
9340,569975515974656000,0,2015-02-23 13:42:07 -0800,,@USAirways 4 great flights with no delays! Thank you!,US Airways,1
9341,569975508756267008,0,2015-02-23 13:42:05 -0800,,@USAirways been on hold for 45 minutes. Is there a better time to call? This is getting ridiculous,US Airways,-1
9346,569972250385862656,0,2015-02-23 13:29:08 -0800,Does it really matter,@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,US Airways,-1
9347,569971550008573953,0,2015-02-23 13:26:21 -0800,South,@USAirways I will never fly @USAirways again,US Airways,-1
9351,569970977368645632,0,2015-02-23 13:24:05 -0800,,@USAirways thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.,US Airways,-1
9355,569970608693493760,0,2015-02-23 13:22:37 -0800,,"@USAirways even if I was the single most unreasonable human being on planet earth, there is no excuse for his treatment of me.",US Airways,-1
9356,569970518381744128,0,2015-02-23 13:22:15 -0800,,@USAirways you are supposed to be in the business of belong customers; not humiliating them,US Airways,-1
9357,569970287493705728,0,2015-02-23 13:21:20 -0800,,@USAirways this is no way to treat women.  I want someone to contact me and explain how they will make this acceptable.,US Airways,-1
9359,569970117154484224,0,2015-02-23 13:20:40 -0800,Carmen SanDiego,@USAirways @united really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.,US Airways,-1
9362,569969386062266368,0,2015-02-23 13:17:45 -0800,,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!,US Airways,1
9363,569969218306904067,0,2015-02-23 13:17:05 -0800,,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,US Airways,-1
9364,569969062228439040,0,2015-02-23 13:16:28 -0800,,@USAirways with such disrespect I cannot even begin to explain. He has an issue with women and he literally yelled at me and pulled me off,US Airways,-1
9365,569969045946175490,0,2015-02-23 13:16:24 -0800,The Shire,@USAirways what happens if it isn't located,US Airways,-1
9366,569968886227050496,0,2015-02-23 13:15:46 -0800,,@USAirways I want to speak with someone immediately. I am shaking with rage. I offered to hate check my bag and Derrick bussey treated me,US Airways,-1
9368,569968609440563201,0,2015-02-23 13:14:40 -0800,Does it really matter,@USAirways is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time,US Airways,-1
9369,569967974284713984,0,2015-02-23 13:12:09 -0800,,@USAirways Thanks but when I asked for a change with no cost for you the only desition was nade by computer. Now is Late Flight,US Airways,-1
9371,569967808446009345,0,2015-02-23 13:11:29 -0800,Does it really matter,@USAirways if you actually cared about what you did it would be one thing. Sounds like you don't like being told how lousy your service is.,US Airways,-1
9373,569966745982791680,0,2015-02-23 13:07:16 -0800,,@USAirways cust svc just let it slip that previous cust svc lied to me about supervisors &amp; corporate ph#. $200 to change a $130 tix? No thx.,US Airways,-1
9376,569964389660540928,0,2015-02-23 12:57:54 -0800,YouTube.com/VOiceofBrian,@USAirways please fix your reservations phone system.  The weather/backup could not possibly be bad for 10 days!  #goodgriefpeople,US Airways,-1
9377,569963395652280320,0,2015-02-23 12:53:57 -0800,,@USAirways I made it! Thanks for the help!,US Airways,1
9378,569962709057298432,0,2015-02-23 12:51:13 -0800,,@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed,US Airways,1
9385,569960024455454721,0,2015-02-23 12:40:33 -0800,"Arlington, VA","@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",US Airways,-1
9386,569959975566467072,0,2015-02-23 12:40:22 -0800,Does it really matter,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,US Airways,-1
9387,569959415433965569,0,2015-02-23 12:38:08 -0800,Does it really matter,@USAirways I get some bs from a guy at the door says door closes 10 minutes before it backs out. Yet I know for a fact it was 5 people short,US Airways,-1
9388,569959393917149189,0,2015-02-23 12:38:03 -0800,"Philadelphia, PA",@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.,US Airways,-1
9390,569958552493793280,0,2015-02-23 12:34:42 -0800,North Carolina,@USAirways @CLTDouglas slowest baggage claim ever,US Airways,-1
9391,569958301443739650,0,2015-02-23 12:33:43 -0800,Washington D.C.,@USAirways Don't blame it on weather. Rep at counter cost me entire day - not weather.  Printed Boarding Pass too Late Flight. #TakeResponsibility,US Airways,-1
9392,569957315568394242,0,2015-02-23 12:29:47 -0800,,@USAirways too Late Flight.,US Airways,-1
9393,569956170393194496,0,2015-02-23 12:25:14 -0800,,@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again,US Airways,-1
9396,569951958552805376,0,2015-02-23 12:08:30 -0800,"ÜT: 42.076557,-76.770488",@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?,US Airways,-1
9397,569951021398683650,0,2015-02-23 12:04:47 -0800,,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,US Airways,-1
9399,569950482665308160,0,2015-02-23 12:02:38 -0800,,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)",US Airways,1
9401,569949968750010370,0,2015-02-23 12:00:36 -0800,The Shire,@USAirways you guys lost my luggage,US Airways,-1
9402,569949405136232449,0,2015-02-23 11:58:21 -0800,,@USAirways US 728/Feb 21 Kim Y says: leaving on 15 minutes once paperwork is done. Wheels up ~ 1.5 hours Late Flightr.,US Airways,-1
